id,date,warehouse_id,item_id,stock_in,stock_out,closing_stock,is_anomaly,anomaly_type,entry_source,entered_by
5071,2026-08-06,WH-CCU-01,ITM-GPU-01,0,0,37,0,none,simulated,system_sim
5072,2026-08-06,WH-CCU-01,ITM-RAM-01,0,7,101,0,none,simulated,system_sim
5073,2026-08-06,WH-CCU-01,ITM-SSD-01,0,2,52,0,none,simulated,system_sim
5074,2026-08-06,WH-CCU-01,ITM-HDD-01,0,1,86,0,none,simulated,system_sim
5075,2026-08-06,WH-CCU-01,ITM-CHG-01,0,4,183,0,none,simulated,system_sim
5076,2026-08-06,WH-CCU-01,ITM-CBL-01,0,2,166,0,none,simulated,system_sim
5077,2026-08-07,WH-BLR-01,ITM-CPU-01,0,2,60,0,none,simulated,system_sim
5078,2026-08-07,WH-BLR-01,ITM-GPU-01,0,0,37,0,none,simulated,system_sim
5079,2026-08-07,WH-BLR-01,ITM-RAM-01,0,3,57,0,none,simulated,system_sim
5080,2026-08-07,WH-BLR-01,ITM-SSD-01,0,1,57,0,none,simulated,system_sim
5081,2026-08-07,WH-BLR-01,ITM-HDD-01,0,3,36,0,none,simulated,system_sim
5082,2026-08-07,WH-BLR-01,ITM-CHG-01,0,10,183,0,none,simulated,system_sim
5083,2026-08-07,WH-BLR-01,ITM-CBL-01,0,3,163,0,none,simulated,system_sim
5084,2026-08-07,WH-CHN-01,ITM-CPU-01,0,2,48,0,none,simulated,system_sim
5085,2026-08-07,WH-CHN-01,ITM-GPU-01,0,0,43,0,none,simulated,system_sim
5086,2026-08-07,WH-CHN-01,ITM-RAM-01,0,6,85,0,none,simulated,system_sim
5087,2026-08-07,WH-CHN-01,ITM-SSD-01,0,1,63,0,none,simulated,system_sim
5088,2026-08-07,WH-CHN-01,ITM-HDD-01,0,3,28,0,none,simulated,system_sim
5089,2026-08-07,WH-CHN-01,ITM-CHG-01,0,7,159,0,none,simulated,system_sim
5090,2026-08-07,WH-CHN-01,ITM-CBL-01,0,4,175,0,none,simulated,system_sim
5091,2026-08-07,WH-BOM-01,ITM-CPU-01,0,1,55,0,none,simulated,system_sim
5092,2026-08-07,WH-BOM-01,ITM-GPU-01,0,0,18,0,none,simulated,system_sim
5093,2026-08-07,WH-BOM-01,ITM-RAM-01,0,6,92,0,none,simulated,system_sim
5094,2026-08-07,WH-BOM-01,ITM-SSD-01,0,1,61,0,none,simulated,system_sim
5095,2026-08-07,WH-BOM-01,ITM-HDD-01,0,2,85,0,none,simulated,system_sim
5096,2026-08-07,WH-BOM-01,ITM-CHG-01,0,8,154,0,none,simulated,system_sim
5097,2026-08-07,WH-BOM-01,ITM-CBL-01,0,7,165,0,none,simulated,system_sim
5098,2026-08-07,WH-DEL-01,ITM-CPU-01,0,3,64,0,none,simulated,system_sim
5099,2026-08-07,WH-DEL-01,ITM-GPU-01,0,2,13,0,none,simulated,system_sim
5100,2026-08-07,WH-DEL-01,ITM-RAM-01,0,6,96,0,none,simulated,system_sim
5101,2026-08-07,WH-DEL-01,ITM-SSD-01,0,1,67,0,none,simulated,system_sim
5102,2026-08-07,WH-DEL-01,ITM-HDD-01,0,1,83,0,none,simulated,system_sim
5103,2026-08-07,WH-DEL-01,ITM-CHG-01,0,5,171,0,none,simulated,system_sim
5104,2026-08-07,WH-DEL-01,ITM-CBL-01,0,9,147,0,none,simulated,system_sim
5105,2026-08-07,WH-CCU-01,ITM-CPU-01,0,0,63,0,none,simulated,system_sim
5106,2026-08-07,WH-CCU-01,ITM-GPU-01,0,0,37,0,none,simulated,system_sim
5107,2026-08-07,WH-CCU-01,ITM-RAM-01,0,9,92,0,none,simulated,system_sim
5108,2026-08-07,WH-CCU-01,ITM-SSD-01,0,3,49,0,none,simulated,system_sim
5109,2026-08-07,WH-CCU-01,ITM-HDD-01,0,3,83,0,none,simulated,system_sim
5110,2026-08-07,WH-CCU-01,ITM-CHG-01,0,6,177,0,none,simulated,system_sim
5111,2026-08-07,WH-CCU-01,ITM-CBL-01,0,3,163,0,none,simulated,system_sim
5112,2026-08-08,WH-BLR-01,ITM-CPU-01,0,2,58,0,none,simulated,system_sim
5113,2026-08-08,WH-BLR-01,ITM-GPU-01,0,1,36,0,none,simulated,system_sim
5114,2026-08-08,WH-BLR-01,ITM-RAM-01,0,7,50,0,none,simulated,system_sim
5115,2026-08-08,WH-BLR-01,ITM-SSD-01,0,2,55,0,none,simulated,system_sim
5116,2026-08-08,WH-BLR-01,ITM-HDD-01,0,0,36,0,none,simulated,system_sim
5117,2026-08-08,WH-BLR-01,ITM-CHG-01,0,4,179,0,none,simulated,system_sim
5118,2026-08-08,WH-BLR-01,ITM-CBL-01,0,3,160,0,none,simulated,system_sim
5119,2026-08-08,WH-CHN-01,ITM-CPU-01,0,0,48,0,none,simulated,system_sim
5120,2026-08-08,WH-CHN-01,ITM-GPU-01,0,0,43,0,none,simulated,system_sim
5121,2026-08-08,WH-CHN-01,ITM-RAM-01,0,3,82,0,none,simulated,system_sim
5122,2026-08-08,WH-CHN-01,ITM-SSD-01,0,1,62,0,none,simulated,system_sim
5123,2026-08-08,WH-CHN-01,ITM-HDD-01,60,2,86,0,none,simulated,system_sim
5124,2026-08-08,WH-CHN-01,ITM-CHG-01,0,1,158,0,none,simulated,system_sim
5125,2026-08-08,WH-CHN-01,ITM-CBL-01,0,6,169,0,none,simulated,system_sim
5126,2026-08-08,WH-BOM-01,ITM-CPU-01,0,1,54,0,none,simulated,system_sim
5127,2026-08-08,WH-BOM-01,ITM-GPU-01,0,0,18,0,none,simulated,system_sim
5128,2026-08-08,WH-BOM-01,ITM-RAM-01,0,10,82,0,none,simulated,system_sim
5129,2026-08-08,WH-BOM-01,ITM-SSD-01,0,1,60,0,none,simulated,system_sim
5130,2026-08-08,WH-BOM-01,ITM-HDD-01,0,0,85,0,none,simulated,system_sim
5131,2026-08-08,WH-BOM-01,ITM-CHG-01,0,3,151,0,none,simulated,system_sim
5132,2026-08-08,WH-BOM-01,ITM-CBL-01,0,1,164,0,none,simulated,system_sim
5133,2026-08-08,WH-DEL-01,ITM-CPU-01,0,1,63,0,none,simulated,system_sim
5134,2026-08-08,WH-DEL-01,ITM-GPU-01,30,0,43,0,none,simulated,system_sim
5135,2026-08-08,WH-DEL-01,ITM-RAM-01,0,4,92,0,none,simulated,system_sim
5136,2026-08-08,WH-DEL-01,ITM-SSD-01,0,0,67,0,none,simulated,system_sim
5137,2026-08-08,WH-DEL-01,ITM-HDD-01,0,0,83,0,none,simulated,system_sim
5138,2026-08-08,WH-DEL-01,ITM-CHG-01,0,10,161,0,none,simulated,system_sim
5139,2026-08-08,WH-DEL-01,ITM-CBL-01,300,8,439,0,none,simulated,system_sim
5140,2026-08-08,WH-CCU-01,ITM-CPU-01,0,1,62,0,none,simulated,system_sim
5141,2026-08-08,WH-CCU-01,ITM-GPU-01,0,0,37,0,none,simulated,system_sim
5142,2026-08-08,WH-CCU-01,ITM-RAM-01,0,7,85,0,none,simulated,system_sim
5143,2026-08-08,WH-CCU-01,ITM-SSD-01,0,2,47,0,none,simulated,system_sim
5144,2026-08-08,WH-CCU-01,ITM-HDD-01,0,0,83,0,none,simulated,system_sim
5145,2026-08-08,WH-CCU-01,ITM-CHG-01,0,1,176,0,none,simulated,system_sim
5146,2026-08-08,WH-CCU-01,ITM-CBL-01,0,8,155,0,none,simulated,system_sim
5147,2026-08-09,WH-BLR-01,ITM-CPU-01,0,3,55,0,none,simulated,system_sim
5148,2026-08-09,WH-BLR-01,ITM-GPU-01,0,0,36,0,none,simulated,system_sim
5149,2026-08-09,WH-BLR-01,ITM-RAM-01,0,2,48,0,none,simulated,system_sim
5150,2026-08-09,WH-BLR-01,ITM-SSD-01,0,2,53,0,none,simulated,system_sim
5151,2026-08-09,WH-BLR-01,ITM-HDD-01,0,3,33,0,none,simulated,system_sim
5152,2026-08-09,WH-BLR-01,ITM-CHG-01,0,8,171,0,none,simulated,system_sim
5153,2026-08-09,WH-BLR-01,ITM-CBL-01,0,2,158,0,none,simulated,system_sim
5154,2026-08-09,WH-CHN-01,ITM-CPU-01,0,3,45,0,none,simulated,system_sim
5155,2026-08-09,WH-CHN-01,ITM-GPU-01,0,1,42,0,none,simulated,system_sim
5156,2026-08-09,WH-CHN-01,ITM-RAM-01,0,3,79,0,none,simulated,system_sim
5157,2026-08-09,WH-CHN-01,ITM-SSD-01,0,2,60,0,none,simulated,system_sim
5158,2026-08-09,WH-CHN-01,ITM-HDD-01,0,0,86,0,none,simulated,system_sim
5159,2026-08-09,WH-CHN-01,ITM-CHG-01,0,5,153,0,none,simulated,system_sim
5160,2026-08-09,WH-CHN-01,ITM-CBL-01,0,8,161,0,none,simulated,system_sim
5161,2026-08-09,WH-BOM-01,ITM-CPU-01,0,0,54,0,none,simulated,system_sim
5162,2026-08-09,WH-BOM-01,ITM-GPU-01,0,0,18,0,none,simulated,system_sim
5163,2026-08-09,WH-BOM-01,ITM-RAM-01,0,10,72,0,none,simulated,system_sim
5164,2026-08-09,WH-BOM-01,ITM-SSD-01,0,0,60,0,none,simulated,system_sim
5165,2026-08-09,WH-BOM-01,ITM-HDD-01,0,2,83,0,none,simulated,system_sim
5166,2026-08-09,WH-BOM-01,ITM-CHG-01,0,8,143,0,none,simulated,system_sim
5167,2026-08-09,WH-BOM-01,ITM-CBL-01,0,3,161,0,none,simulated,system_sim
5168,2026-08-09,WH-DEL-01,ITM-CPU-01,0,1,62,0,none,simulated,system_sim
5169,2026-08-09,WH-DEL-01,ITM-GPU-01,0,0,43,0,none,simulated,system_sim
5170,2026-08-09,WH-DEL-01,ITM-RAM-01,0,1,91,0,none,simulated,system_sim
5171,2026-08-09,WH-DEL-01,ITM-SSD-01,0,1,66,0,none,simulated,system_sim
5172,2026-08-09,WH-DEL-01,ITM-HDD-01,0,2,81,0,none,simulated,system_sim
5173,2026-08-09,WH-DEL-01,ITM-CHG-01,0,5,156,0,none,simulated,system_sim
5174,2026-08-09,WH-DEL-01,ITM-CBL-01,0,9,430,0,none,simulated,system_sim
5175,2026-08-09,WH-CCU-01,ITM-CPU-01,0,3,59,0,none,simulated,system_sim
5176,2026-08-09,WH-CCU-01,ITM-GPU-01,0,0,37,0,none,simulated,system_sim
5177,2026-08-09,WH-CCU-01,ITM-RAM-01,0,1,84,0,none,simulated,system_sim
5178,2026-08-09,WH-CCU-01,ITM-SSD-01,0,0,47,0,none,simulated,system_sim
5179,2026-08-09,WH-CCU-01,ITM-HDD-01,0,0,83,0,none,simulated,system_sim
5180,2026-08-09,WH-CCU-01,ITM-CHG-01,0,8,168,0,none,simulated,system_sim
5181,2026-08-09,WH-CCU-01,ITM-CBL-01,0,1,154,0,none,simulated,system_sim
5182,2026-08-10,WH-BLR-01,ITM-CPU-01,0,3,52,0,none,simulated,system_sim
5183,2026-08-10,WH-BLR-01,ITM-GPU-01,0,2,34,0,none,simulated,system_sim
5184,2026-08-10,WH-BLR-01,ITM-RAM-01,0,6,42,0,none,simulated,system_sim
5185,2026-08-10,WH-BLR-01,ITM-SSD-01,0,0,53,0,none,simulated,system_sim
5186,2026-08-10,WH-BLR-01,ITM-HDD-01,0,3,30,0,none,simulated,system_sim
5187,2026-08-10,WH-BLR-01,ITM-CHG-01,0,10,161,0,none,simulated,system_sim
5188,2026-08-10,WH-BLR-01,ITM-CBL-01,0,4,154,0,none,simulated,system_sim
5189,2026-08-10,WH-CHN-01,ITM-CPU-01,0,2,43,0,none,simulated,system_sim
5190,2026-08-10,WH-CHN-01,ITM-GPU-01,0,0,42,0,none,simulated,system_sim
5191,2026-08-10,WH-CHN-01,ITM-RAM-01,0,2,77,0,none,simulated,system_sim
5192,2026-08-10,WH-CHN-01,ITM-SSD-01,0,0,60,0,none,simulated,system_sim
5193,2026-08-10,WH-CHN-01,ITM-HDD-01,0,1,85,0,none,simulated,system_sim
5194,2026-08-10,WH-CHN-01,ITM-CHG-01,0,2,151,0,none,simulated,system_sim
5195,2026-08-10,WH-CHN-01,ITM-CBL-01,0,5,156,0,none,simulated,system_sim
5196,2026-08-10,WH-BOM-01,ITM-CPU-01,0,3,51,0,none,simulated,system_sim
5197,2026-08-10,WH-BOM-01,ITM-GPU-01,0,0,18,0,none,simulated,system_sim
5198,2026-08-10,WH-BOM-01,ITM-RAM-01,0,1,71,0,none,simulated,system_sim
5199,2026-08-10,WH-BOM-01,ITM-SSD-01,0,3,57,0,none,simulated,system_sim
5200,2026-08-10,WH-BOM-01,ITM-HDD-01,0,1,82,0,none,simulated,system_sim
5201,2026-08-10,WH-BOM-01,ITM-CHG-01,0,5,138,0,none,simulated,system_sim
5202,2026-08-10,WH-BOM-01,ITM-CBL-01,0,8,153,0,none,simulated,system_sim
5203,2026-08-10,WH-DEL-01,ITM-CPU-01,0,1,61,0,none,simulated,system_sim
5204,2026-08-10,WH-DEL-01,ITM-GPU-01,0,0,43,0,none,simulated,system_sim
5205,2026-08-10,WH-DEL-01,ITM-RAM-01,0,2,89,0,none,simulated,system_sim
5206,2026-08-10,WH-DEL-01,ITM-SSD-01,0,2,64,0,none,simulated,system_sim
5207,2026-08-10,WH-DEL-01,ITM-HDD-01,0,2,79,0,none,simulated,system_sim
5208,2026-08-10,WH-DEL-01,ITM-CHG-01,0,1,155,0,none,simulated,system_sim
5209,2026-08-10,WH-DEL-01,ITM-CBL-01,0,2,428,0,none,simulated,system_sim
5210,2026-08-10,WH-CCU-01,ITM-CPU-01,0,2,57,0,none,simulated,system_sim
5211,2026-08-10,WH-CCU-01,ITM-GPU-01,0,0,37,0,none,simulated,system_sim
5212,2026-08-10,WH-CCU-01,ITM-RAM-01,0,10,74,0,none,simulated,system_sim
5213,2026-08-10,WH-CCU-01,ITM-SSD-01,0,1,46,0,none,simulated,system_sim
5214,2026-08-10,WH-CCU-01,ITM-HDD-01,0,3,80,0,none,simulated,system_sim
5215,2026-08-10,WH-CCU-01,ITM-CHG-01,0,3,165,0,none,simulated,system_sim
5216,2026-08-10,WH-CCU-01,ITM-CBL-01,0,4,150,0,none,simulated,system_sim
5217,2026-08-11,WH-BLR-01,ITM-CPU-01,0,1,51,0,none,simulated,system_sim
5218,2026-08-11,WH-BLR-01,ITM-GPU-01,0,1,33,0,none,simulated,system_sim
5219,2026-08-11,WH-BLR-01,ITM-RAM-01,0,10,32,0,none,simulated,system_sim
5220,2026-08-11,WH-BLR-01,ITM-SSD-01,0,0,53,0,none,simulated,system_sim
5221,2026-08-11,WH-BLR-01,ITM-HDD-01,0,3,27,0,none,simulated,system_sim
5222,2026-08-11,WH-BLR-01,ITM-CHG-01,0,9,152,0,none,simulated,system_sim
5223,2026-08-11,WH-BLR-01,ITM-CBL-01,0,3,151,0,none,simulated,system_sim
5224,2026-08-11,WH-CHN-01,ITM-CPU-01,0,1,42,0,none,simulated,system_sim
5225,2026-08-11,WH-CHN-01,ITM-GPU-01,0,0,42,0,none,simulated,system_sim
5226,2026-08-11,WH-CHN-01,ITM-RAM-01,0,5,72,0,none,simulated,system_sim
5227,2026-08-11,WH-CHN-01,ITM-SSD-01,0,2,58,0,none,simulated,system_sim
5228,2026-08-11,WH-CHN-01,ITM-HDD-01,0,2,83,0,none,simulated,system_sim
5229,2026-08-11,WH-CHN-01,ITM-CHG-01,0,2,149,0,none,simulated,system_sim
5230,2026-08-11,WH-CHN-01,ITM-CBL-01,0,9,147,0,none,simulated,system_sim
5231,2026-08-11,WH-BOM-01,ITM-CPU-01,0,1,50,0,none,simulated,system_sim
5232,2026-08-11,WH-BOM-01,ITM-GPU-01,0,0,18,0,none,simulated,system_sim
5233,2026-08-11,WH-BOM-01,ITM-RAM-01,0,3,68,0,none,simulated,system_sim
5234,2026-08-11,WH-BOM-01,ITM-SSD-01,0,3,54,0,none,simulated,system_sim
5235,2026-08-11,WH-BOM-01,ITM-HDD-01,0,3,79,0,none,simulated,system_sim
5236,2026-08-11,WH-BOM-01,ITM-CHG-01,0,1,137,0,none,simulated,system_sim
5237,2026-08-11,WH-BOM-01,ITM-CBL-01,0,5,148,0,none,simulated,system_sim
5238,2026-08-11,WH-DEL-01,ITM-CPU-01,0,2,59,0,none,simulated,system_sim
5239,2026-08-11,WH-DEL-01,ITM-GPU-01,0,0,43,0,none,simulated,system_sim
5240,2026-08-11,WH-DEL-01,ITM-RAM-01,0,6,83,0,none,simulated,system_sim
5241,2026-08-11,WH-DEL-01,ITM-SSD-01,0,0,64,0,none,simulated,system_sim
5242,2026-08-11,WH-DEL-01,ITM-HDD-01,0,3,76,0,none,simulated,system_sim
5243,2026-08-11,WH-DEL-01,ITM-CHG-01,0,8,147,0,none,simulated,system_sim
5244,2026-08-11,WH-DEL-01,ITM-CBL-01,0,9,419,0,none,simulated,system_sim
5245,2026-08-11,WH-CCU-01,ITM-CPU-01,0,0,57,0,none,simulated,system_sim
5246,2026-08-11,WH-CCU-01,ITM-GPU-01,0,0,37,0,none,simulated,system_sim
5247,2026-08-11,WH-CCU-01,ITM-RAM-01,0,10,64,0,none,simulated,system_sim
5248,2026-08-11,WH-CCU-01,ITM-SSD-01,0,0,46,0,none,simulated,system_sim
5249,2026-08-11,WH-CCU-01,ITM-HDD-01,0,2,78,0,none,simulated,system_sim
5250,2026-08-11,WH-CCU-01,ITM-CHG-01,0,8,157,0,none,simulated,system_sim
5251,2026-08-11,WH-CCU-01,ITM-CBL-01,0,10,140,0,none,simulated,system_sim
